82447.0	12.855438	310.0	300.0	76.0	
82309.0	9.91658	265.0	255.0	76.0	
82288.0	0.6026764	340.0	330.0	77.0	
82070.0	9.8993	95.0	100.0	76.0	
81617.0	4.3517303	190.0	190.0	77.0	
80869.0	12.958527	255.0	250.0	76.0	
80766.0	0.5303726	180.0	175.0	77.0	
80423.0	9.796211	150.0	150.0	76.0	
80028.0	0.48815918	335.0	325.0	77.0	
79925.0	353.92053	365.0	350.0	51.0	
79925.0	353.97452	370.0	350.0	51.0	
79925.0	354.0285	375.0	350.0	51.0	
79925.0	354.0825	380.0	350.0	51.0	
79925.0	354.13647	385.0	350.0	51.0	
79925.0	354.19046	390.0	350.0	51.0	
79925.0	354.24445	395.0	350.0	51.0	
79865.0	355.89706	85.0	355.0	51.0	
79865.0	355.95105	90.0	355.0	51.0	
79865.0	356.00504	95.0	355.0	51.0	
79865.0	356.05902	100.0	355.0	51.0	
79865.0	356.113	105.0	355.0	51.0	
79865.0	356.167	110.0	355.0	51.0	
79865.0	356.22098	115.0	355.0	51.0	
79748.0	353.2727	305.0	350.0	51.0	
79748.0	353.3267	310.0	350.0	51.0	
79748.0	353.38068	315.0	350.0	51.0	
79748.0	353.43466	320.0	350.0	51.0	
79748.0	353.48865	325.0	350.0	51.0	
79748.0	353.54263	330.0	350.0	51.0	
79748.0	353.59662	335.0	350.0	51.0	
79748.0	353.6506	340.0	350.0	51.0	
79748.0	353.7046	345.0	350.0	51.0	
79748.0	353.75858	350.0	350.0	51.0	
79748.0	353.81256	355.0	350.0	51.0	
79748.0	353.86655	360.0	350.0	51.0	
79734.0	356.27496	120.0	355.0	51.0	
79734.0	356.32895	125.0	355.0	51.0	
79734.0	356.38293	130.0	355.0	51.0	
79734.0	356.43692	135.0	355.0	51.0	
79734.0	356.4909	140.0	355.0	51.0	
79734.0	356.5449	145.0	355.0	51.0	
79734.0	356.59888	150.0	355.0	51.0	
79734.0	356.65286	155.0	355.0	51.0	
79734.0	356.70685	160.0	355.0	51.0	
79734.0	356.76083	165.0	355.0	51.0	
79734.0	356.81482	170.0	355.0	51.0	
79734.0	356.8688	175.0	355.0	51.0	
79506.0	4.466263	195.0	195.0	77.0	
79488.0	13.061615	200.0	200.0	76.0	
79365.0	356.9228	180.0	355.0	51.0	
79365.0	356.97678	185.0	355.0	51.0	
79362.0	353.11075	290.0	350.0	51.0	
79362.0	353.16473	295.0	350.0	51.0	
79362.0	353.21872	300.0	350.0	51.0	
79285.0	357.03076	190.0	355.0	51.0	
79254.0	353.05676	285.0	350.0	51.0	
79145.0	357.08475	195.0	355.0	51.0	
79114.0	353.00278	280.0	350.0	51.0	
78850.0	357.13873	200.0	355.0	51.0	
78821.0	9.693115	205.0	200.0	76.0	
78793.0	352.9488	275.0	350.0	51.0	
78425.0	357.19272	205.0	355.0	51.0	
78333.0	352.8948	270.0	350.0	51.0	
78244.0	4.538559	355.0	350.0	77.0	
78217.0	0.4158554	175.0	170.0	77.0	
77880.0	13.164703	145.0	150.0	76.0	
77800.0	352.84082	265.0	350.0	51.0	
77793.0	0.37364197	330.0	320.0	77.0	
77743.0	357.2467	210.0	355.0	51.0	
77676.0	9.590042	260.0	250.0	76.0	
77520.0	4.58078	200.0	200.0	77.0	
77457.0	9.572758	90.0	95.0	76.0	
77440.0	13.181992	315.0	305.0	76.0	
77060.0	352.78683	260.0	350.0	51.0	
76713.0	357.3007	215.0	355.0	51.0	
76377.0	0.3013382	170.0	165.0	77.0	
76036.0	13.285065	260.0	255.0	76.0	
75936.0	352.73285	255.0	350.0	51.0	
75766.0	9.469673	145.0	145.0	76.0	
75645.0	357.35468	220.0	355.0	51.0	
75216.0	0.2591095	325.0	315.0	77.0	
75078.0	4.6952972	205.0	205.0	77.0	
74710.0	9.38385	370.0	350.0	76.0	
74661.0	352.67886	250.0	350.0	51.0	
74607.0	13.388153	205.0	205.0	76.0	
74391.0	9.366592	200.0	195.0	76.0	
74370.0	357.40866	225.0	355.0	51.0	
73941.0	0.18682098	165.0	160.0	77.0	
73242.0	0.14459229	320.0	310.0	77.0	
73145.0	352.62488	245.0	350.0	51.0	
73002.0	9.263489	255.0	245.0	76.0	
72961.0	13.491241	150.0	155.0	76.0	
72909.0	357.46265	230.0	355.0	51.0	
72785.0	13.508514	320.0	310.0	76.0	
72748.0	9.24622	85.0	90.0	76.0	
72288.0	4.8098145	210.0	210.0	77.0	
71446.0	352.5709	240.0	350.0	51.0	
71316.0	0.07229614	160.0	155.0	77.0	
71209.0	357.51663	235.0	355.0	51.0	
71191.0	13.611618	265.0	260.0	76.0	
71060.0	9.143135	140.0	140.0	76.0	
70605.0	0.030075073	315.0	305.0	77.0	
70414.0	4.924347	215.0	215.0	77.0	
69619.0	13.714706	210.0	210.0	76.0	
69594.0	9.040039	195.0	190.0	76.0	
69507.0	352.5169	235.0	350.0	51.0	
69323.0	357.57062	240.0	355.0	51.0	
69151.0	-0.04222107	155.0	150.0	77.0	
68387.0	8.936966	250.0	240.0	76.0	
68358.0	-0.08444214	310.0	300.0	77.0	
68159.0	8.919678	80.0	85.0	76.0	
67965.0	13.835068	325.0	315.0	76.0	
67861.0	5.038864	220.0	220.0	77.0	
67382.0	352.46292	230.0	350.0	51.0	
67197.0	357.6246	245.0	355.0	51.0	
67025.0	-0.15674591	150.0	145.0	77.0	
66692.0	5.081085	65.0	70.0	77.0	
66601.0	8.816589	135.0	135.0	76.0	
66458.0	-0.19895935	305.0	295.0	77.0	
66100.0	13.938156	270.0	265.0	76.0	
65508.0	-0.24118042	460.0	445.0	77.0	
65163.0	-0.27126312	145.0	140.0	77.0	
65062.0	5.1533813	225.0	225.0	77.0	
65047.0	352.40894	225.0	350.0	51.0	
64888.0	357.6786	250.0	355.0	51.0	
64809.0	14.041229	215.0	215.0	76.0	
64804.0	8.713516	190.0	185.0	76.0	
64485.0	5.1956024	70.0	75.0	77.0	
64294.0	-0.31349182	300.0	290.0	77.0	
63413.0	8.610413	245.0	235.0	76.0	
63195.0	8.59314	75.0	80.0	76.0	
63143.0	14.161606	330.0	320.0	76.0	
63074.0	-0.3557129	455.0	440.0	77.0	
62965.0	5.2678986	230.0	230.0	77.0	
62497.0	352.35495	220.0	350.0	51.0	
62338.0	357.73257	255.0	355.0	51.0	
62024.0	5.3101234	75.0	80.0	77.0	
61890.0	-0.42800903	295.0	285.0	77.0	
61630.0	8.490051	130.0	130.0	76.0	
61316.0	14.264694	275.0	270.0	76.0	
61082.0	14.281982	445.0	425.0	76.0	
60888.0	-0.47021484	450.0	435.0	77.0	
60771.0	5.382416	235.0	235.0	77.0	
60163.0	8.386963	185.0	180.0	76.0	
59880.0	14.367783	220.0	220.0	76.0	
59740.0	352.30096	215.0	350.0	51.0	
59695.0	5.4246407	80.0	85.0	77.0	
59671.0	-0.54252625	290.0	280.0	77.0	
59637.0	357.78656	260.0	355.0	51.0	
59244.0	5.454712	395.0	390.0	77.0	
58629.0	8.2838745	240.0	230.0	76.0	
58389.0	8.266598	70.0	75.0	76.0	
58182.0	5.4969482	240.0	240.0	77.0	
58143.0	14.488144	335.0	325.0	76.0	
57464.0	5.5391655	85.0	90.0	77.0	
56975.0	-0.65704346	285.0	275.0	77.0	
56888.0	8.163513	125.0	125.0	76.0	
56765.0	352.24698	210.0	350.0	51.0	
56661.0	357.84055	265.0	355.0	51.0	
56580.0	14.591232	280.0	275.0	76.0	
56316.0	14.60849	450.0	430.0	76.0	
55373.0	8.060417	180.0	175.0	76.0	
54982.0	5.653679	90.0	95.0	77.0	
54968.0	-0.7715759	280.0	270.0	77.0	
54851.0	14.694321	225.0	225.0	76.0	
54098.0	7.9746094	405.0	380.0	76.0	
53809.0	7.9400597	65.0	70.0	76.0	
53516.0	357.89453	270.0	355.0	51.0	
53211.0	14.814682	340.0	330.0	76.0	
53040.0	346.47922	180.0	350.0	52.0	
53040.0	346.3832	185.0	350.0	52.0	
53001.0	346.57523	175.0	350.0	52.0	
52941.0	346.67123	170.0	350.0	52.0	
52902.0	346.76724	165.0	350.0	52.0	
52808.0	346.86325	160.0	350.0	52.0	
52801.0	346.95926	155.0	350.0	52.0	
52707.0	347.05527	150.0	350.0	52.0	
52693.0	5.768196	95.0	100.0	77.0	
52671.0	347.15128	145.0	350.0	52.0	
52642.0	-0.88609314	275.0	265.0	77.0	
52579.0	347.24728	140.0	350.0	52.0	
52573.0	347.3433	135.0	350.0	52.0	
52499.0	352.193	205.0	350.0	51.0	
52475.0	347.4393	130.0	350.0	52.0	
52474.0	347.91934	105.0	350.0	52.0	
52473.0	347.82333	110.0	350.0	52.0	
52470.0	347.5353	125.0	350.0	52.0	
52445.0	348.11136	95.0	350.0	52.0	
52445.0	347.63132	120.0	350.0	52.0	
52440.0	347.72733	115.0	350.0	52.0	
52439.0	348.01535	100.0	350.0	52.0	
52248.0	346.2872	190.0	350.0	52.0	
52075.0	7.836975	120.0	120.0	76.0	
51706.0	362.0461	180.0	355.0	50.0	
51686.0	361.74063	295.0	350.0	50.0	
51677.0	361.63824	170.0	355.0	50.0	
51675.0	362.1485	305.0	350.0	50.0	
51667.0	361.84216	175.0	355.0	50.0	
51639.0	361.94458	300.0	350.0	50.0	
51613.0	361.12885	280.0	350.0	50.0	
51595.0	361.02646	155.0	355.0	50.0	
51575.0	360.92493	275.0	350.0	50.0	
51525.0	360.8225	150.0	355.0	50.0	
51487.0	361.5367	290.0	350.0	50.0	
51459.0	14.917786	285.0	280.0	76.0	
51428.0	361.23038	160.0	355.0	50.0	
51400.0	360.72098	270.0	350.0	50.0	
51396.0	361.33276	285.0	350.0	50.0	
51357.0	361.4343	165.0	355.0	50.0	
51337.0	362.25003	185.0	355.0	50.0	
51331.0	360.6186	145.0	355.0	50.0	
51219.0	360.51706	265.0	350.0	50.0	
51218.0	14.935059	455.0	435.0	76.0	
50973.0	346.1912	195.0	350.0	52.0	
50873.0	360.41467	140.0	355.0	50.0	
50800.0	362.35242	310.0	350.0	50.0	
50755.0	360.31314	260.0	350.0	50.0	
50734.0	5.882721	100.0	105.0	77.0	
50649.0	360.21072	135.0	355.0	50.0	
50491.0	362.45395	190.0	355.0	50.0	
50468.0	7.733879	175.0	170.0	76.0	
50462.0	-1.0005951	270.0	260.0	77.0	
50312.0	360.1092	255.0	350.0	50.0	
50052.0	362.55637	315.0	350.0	50.0	
50041.0	362.6579	195.0	355.0	50.0	
49985.0	362.76028	320.0	350.0	50.0	
49966.0	15.020859	230.0	230.0	76.0	
49963.0	362.86182	200.0	355.0	50.0	
49919.0	362.96423	325.0	350.0	50.0	
49816.0	363.06573	205.0	355.0	50.0	
49801.0	346.09518	200.0	350.0	52.0	
49784.0	360.0068	130.0	355.0	50.0	
49735.0	363.16815	330.0	350.0	50.0	
49715.0	15.038147	400.0	385.0	76.0	
49498.0	363.26968	210.0	355.0	50.0	
49270.0	363.37207	335.0	350.0	50.0	
48988.0	357.94852	275.0	355.0	51.0	
48929.0	359.90527	250.0	350.0	50.0	
48926.0	363.4736	215.0	355.0	50.0	
48752.0	363.57602	340.0	350.0	50.0	
48666.0	345.99918	205.0	350.0	52.0	
48648.0	349.65414	275.0	355.0	52.0	
48565.0	363.67755	220.0	355.0	50.0	
48486.0	363.77994	345.0	350.0	50.0	
48310.0	15.141235	345.0	335.0	76.0	
48281.0	359.80286	125.0	355.0	50.0	
48144.0	-1.1151123	265.0	255.0	77.0	
47908.0	363.88147	225.0	355.0	50.0	
47824.0	352.139	200.0	350.0	51.0	
47817.0	5.997238	105.0	110.0	77.0	
47648.0	7.5104294	115.0	115.0	76.0	
47635.0	345.90317	210.0	350.0	52.0	
47513.0	349.75015	270.0	355.0	52.0	
47428.0	359.70135	245.0	350.0	50.0	
47106.0	363.98386	350.0	350.0	50.0	
46733.0	359.59894	120.0	355.0	50.0	
46645.0	345.80716	215.0	350.0	52.0	
46573.0	15.244308	290.0	285.0	76.0	
46452.0	349.84616	265.0	355.0	52.0	
46409.0	364.0854	230.0	355.0	50.0	
45955.0	-1.2296295	260.0	250.0	77.0	
45941.0	7.407341	170.0	165.0	76.0	
45939.0	359.4974	240.0	350.0	50.0	
45726.0	345.71115	220.0	350.0	52.0	
45573.0	364.1878	355.0	350.0	50.0	
45462.0	349.94217	260.0	355.0	52.0	
45287.0	6.111763	110.0	115.0	77.0	
45071.0	15.347397	235.0	235.0	76.0	
45066.0	18.327621	135.0	140.0	75.0	
45047.0	18.274551	205.0	200.0	75.0	
44969.0	18.301079	170.0	170.0	75.0	
44960.0	359.39587	360.0	345.0	50.0	
44960.0	359.39502	115.0	355.0	50.0	
44891.0	364.28934	235.0	355.0	50.0	
44885.0	18.248001	240.0	230.0	75.0	
44876.0	345.61517	225.0	350.0	52.0	
44735.0	18.839355	175.0	175.0	75.0	
44659.0	17.762817	165.0	165.0	75.0	
44626.0	18.86589	140.0	145.0	75.0	
44595.0	18.141861	380.0	350.0	75.0	
44590.0	18.115326	415.0	380.0	75.0	
44586.0	18.653595	420.0	385.0	75.0	
44543.0	350.03818	255.0	355.0	52.0	
44531.0	18.81282	210.0	205.0	75.0	
44530.0	18.78627	245.0	235.0	75.0	
44466.0	17.789352	130.0	135.0	75.0	
44234.0	17.736282	200.0	195.0	75.0	
44125.0	345.51917	230.0	350.0	52.0	
44073.0	364.39172	360.0	350.0	50.0	
44056.0	359.2935	235.0	350.0	50.0	
43962.0	19.351074	215.0	210.0	75.0	
43928.0	19.32454	250.0	240.0	75.0	
43838.0	17.251083	125.0	130.0	75.0	
43794.0	-1.344162	255.0	245.0	77.0	
43791.0	19.377617	180.0	180.0	75.0	
43693.0	350.1342	250.0	355.0	52.0	
43685.0	17.198013	195.0	190.0	75.0	
43628.0	19.404152	145.0	150.0	75.0	
43624.0	17.012238	440.0	400.0	75.0	
43620.0	19.191833	425.0	390.0	75.0	
43572.0	17.224548	160.0	160.0	75.0	
43474.0	19.730103	430.0	395.0	75.0	
43415.0	345.42316	235.0	350.0	52.0	
43329.0	7.218445	450.0	420.0	76.0	
43311.0	6.22628	115.0	120.0	77.0	
43263.0	364.49326	240.0	355.0	50.0	
43260.0	359.19196	355.0	345.0	50.0	
43260.0	359.19107	110.0	355.0	50.0	
43254.0	15.467758	350.0	340.0	76.0	
43204.0	16.68628	155.0	155.0	75.0	
43165.0	16.712822	120.0	125.0	75.0	
43067.0	7.1838913	110.0	110.0	76.0	
43065.0	16.659737	190.0	185.0	75.0	
43042.0	352.08502	195.0	350.0	51.0	
42994.0	345.32715	240.0	350.0	52.0	
42960.0	19.889343	220.0	215.0	75.0	
42956.0	359.08954	230.0	350.0	50.0	
42954.0	19.862808	255.0	245.0	75.0	
42933.0	16.473969	435.0	395.0	75.0	
42931.0	19.915878	185.0	185.0	75.0	
42913.0	350.2302	245.0	355.0	52.0	
42912.0	19.942421	150.0	155.0	75.0	
42573.0	16.121475	185.0	180.0	75.0	
42562.0	350.3262	240.0	355.0	52.0	
42538.0	20.268402	435.0	400.0	75.0	
42534.0	20.454155	190.0	190.0	75.0	
42429.0	345.23114	245.0	350.0	52.0	
42408.0	16.174553	115.0	120.0	75.0	
42399.0	364.59567	365.0	350.0	50.0	
42393.0	16.14801	150.0	150.0	75.0	
42314.0	358.98715	105.0	355.0	50.0	
42252.0	20.427612	225.0	220.0	75.0	
42241.0	15.935699	430.0	390.0	75.0	
42149.0	20.401077	260.0	250.0	75.0	
42120.0	15.609749	145.0	145.0	75.0	
42008.0	20.80664	440.0	405.0	75.0	
42002.0	20.992416	195.0	195.0	75.0	
41938.0	350.4222	235.0	355.0	52.0	
41927.0	15.583214	180.0	175.0	75.0	
41924.0	20.965881	230.0	225.0	75.0	
41916.0	345.13513	250.0	350.0	52.0	
41893.0	15.636284	110.0	115.0	75.0	
41843.0	15.570862	295.0	290.0	76.0	
41696.0	20.939346	265.0	255.0	75.0	
41663.0	21.4776	270.0	260.0	75.0	
41634.0	364.6972	245.0	355.0	50.0	
41518.0	7.080803	165.0	160.0	76.0	
41491.0	21.5307	200.0	200.0	75.0	
41482.0	21.50415	235.0	230.0	75.0	
41478.0	358.88562	225.0	350.0	50.0	
41469.0	15.39743	425.0	385.0	75.0	
41374.0	-1.4586792	250.0	240.0	77.0	
41373.0	350.51822	230.0	355.0	52.0	
41363.0	22.068954	205.0	205.0	75.0	
41353.0	22.015884	275.0	265.0	75.0	
41350.0	345.03912	255.0	350.0	52.0	
41318.0	22.607224	210.0	210.0	75.0	
41310.0	-11.197113	395.0	390.0	78.0	
41305.0	22.042404	240.0	235.0	75.0	
41235.0	22.554138	280.0	270.0	75.0	
41193.0	21.34491	445.0	410.0	75.0	
41170.0	21.39801	375.0	350.0	75.0	
41155.0	21.37146	410.0	380.0	75.0	
41143.0	15.098022	105.0	110.0	75.0	
41129.0	22.580688	245.0	240.0	75.0	
41094.0	23.118942	250.0	245.0	75.0	
41043.0	-10.41626	355.0	350.0	78.0	
41018.0	15.07148	140.0	140.0	75.0	
40993.0	23.683746	220.0	220.0	75.0	
40979.0	23.630676	290.0	280.0	75.0	
40978.0	23.092407	285.0	275.0	75.0	
40929.0	23.657227	255.0	250.0	75.0	
40900.0	15.044937	175.0	170.0	75.0	
40863.0	-11.657776	240.0	230.0	78.0	
40857.0	364.7996	370.0	350.0	50.0	
40847.0	-11.755371	245.0	235.0	78.0	
40838.0	344.9431	260.0	350.0	52.0	
40833.0	350.61423	225.0	355.0	52.0	
40775.0	23.145493	215.0	215.0	75.0	
40681.0	6.340805	120.0	125.0	77.0	
40669.0	14.885727	385.0	350.0	75.0	
40640.0	358.78323	100.0	355.0	50.0	
40552.0	24.19548	260.0	255.0	75.0	
40514.0	-11.852982	250.0	240.0	78.0	
40474.0	-11.950592	255.0	245.0	78.0	
40474.0	14.859192	420.0	380.0	75.0	
40464.0	24.22203	225.0	225.0	75.0	
40411.0	24.062805	435.0	405.0	75.0	
40393.0	-12.145798	265.0	255.0	78.0	
40390.0	364.90112	250.0	355.0	50.0	
40374.0	24.707214	300.0	290.0	75.0	
40342.0	24.760284	230.0	230.0	75.0	
40315.0	-12.048187	260.0	250.0	78.0	
40296.0	24.168945	295.0	285.0	75.0	
40295.0	-1.8544693	95.0	95.0	78.0	
40287.0	-2.049675	105.0	105.0	78.0	
40269.0	25.272018	270.0	265.0	75.0	
40268.0	350.7102	220.0	355.0	52.0	
40267.0	344.8471	265.0	350.0	52.0	
40265.0	-1.9520721	100.0	100.0	78.0	
40246.0	26.295471	350.0	335.0	75.0	
40238.0	24.73375	265.0	260.0	75.0	
40234.0	25.836823	240.0	240.0	75.0	
40215.0	26.348541	280.0	275.0	75.0	
40210.0	-7.1953278	190.0	185.0	78.0	
40207.0	24.654144	370.0	350.0	75.0	
40201.0	25.218933	340.0	325.0	75.0	
40196.0	-8.171371	240.0	235.0	78.0	
40191.0	24.68068	335.0	320.0	75.0	
40190.0	25.245483	305.0	295.0	75.0	
40186.0	-4.1266785	390.0	395.0	78.0	
40166.0	-2.830513	145.0	145.0	78.0	
40150.0	25.298553	235.0	235.0	75.0	
40150.0	-12.243393	270.0	260.0	78.0	
40146.0	-3.0257187	155.0	155.0	78.0	
40144.0	25.677582	450.0	420.0	75.0	
40129.0	14.559753	100.0	105.0	75.0	
40114.0	-12.341003	275.0	265.0	78.0	
40104.0	26.322021	315.0	305.0	75.0	
40103.0	24.601044	440.0	410.0	75.0	
40095.0	-2.9281082	150.0	150.0	78.0	
40084.0	25.810287	275.0	270.0	75.0	
40076.0	14.533211	135.0	135.0	75.0	
40066.0	25.783737	310.0	300.0	75.0	
40049.0	-1.7568665	90.0	90.0	78.0	
40045.0	-9.14743	290.0	285.0	78.0	
40040.0	-7.0977325	185.0	180.0	78.0	
40035.0	-2.1472855	110.0	110.0	78.0	
40033.0	-4.09935	210.0	210.0	78.0	
40029.0	-10.025848	335.0	330.0	78.0	
40015.0	-12.368347	455.0	450.0	78.0	
40003.0	25.757217	345.0	330.0	75.0	
39992.0	-9.342621	300.0	295.0	78.0	
39970.0	-7.292938	195.0	190.0	78.0	
39969.0	24.627594	405.0	380.0	75.0	
39968.0	-4.1969604	215.0	215.0	78.0	
39960.0	-9.24501	295.0	290.0	78.0	
39928.0	15.67395	240.0	240.0	76.0	
39900.0	25.139313	445.0	415.0	75.0	
39889.0	-8.268982	245.0	240.0	78.0	
39876.0	-4.0017548	205.0	205.0	78.0	
39876.0	358.6817	220.0	350.0	50.0	
39873.0	-9.440216	305.0	300.0	78.0	
39857.0	-7.000122	180.0	175.0	78.0	
39839.0	-7.976166	230.0	225.0	78.0	
39801.0	-8.073776	235.0	230.0	78.0	
39772.0	-3.806549	195.0	195.0	78.0	
39770.0	344.7511	270.0	350.0	52.0	
39767.0	-3.9041443	200.0	200.0	78.0	
39758.0	350.8062	215.0	355.0	52.0	
39757.0	14.506676	170.0	165.0	75.0	
39725.0	-7.3905487	200.0	195.0	78.0	
39717.0	-9.928238	330.0	325.0	78.0	
39690.0	-3.1233215	160.0	160.0	78.0	
39686.0	-2.7329102	140.0	140.0	78.0	
39673.0	-2.6353073	135.0	135.0	78.0	
39662.0	-8.366592	250.0	245.0	78.0	
39648.0	-9.04982	285.0	280.0	78.0	
39644.0	-2.2448883	115.0	115.0	78.0	
39618.0	-4.294571	220.0	220.0	78.0	
39614.0	-1.6592636	85.0	85.0	78.0	
39603.0	26.886826	285.0	280.0	75.0	
39555.0	-12.438614	280.0	270.0	78.0	
39554.0	-9.537827	310.0	305.0	78.0	
39553.0	365.0035	375.0	350.0	50.0	
39549.0	26.83374	355.0	340.0	75.0	
39522.0	26.860275	320.0	310.0	75.0	
39517.0	-3.2209244	165.0	165.0	78.0	
39457.0	-7.488144	205.0	200.0	78.0	
39428.0	-2.3424911	120.0	120.0	78.0	
39428.0	-7.8785706	225.0	220.0	78.0	
39414.0	-12.465942	460.0	455.0	78.0	
39404.0	-4.6849823	240.0	240.0	78.0	
39392.0	-7.78096	220.0	215.0	78.0	
39391.0	-1.5731964	245.0	235.0	77.0	
39388.0	-8.952209	280.0	275.0	78.0	
39375.0	-6.31691	145.0	140.0	78.0	
39361.0	-8.464188	255.0	250.0	78.0	
39353.0	-9.635437	315.0	310.0	78.0	
39346.0	-2.5376968	130.0	130.0	78.0	
39339.0	-3.7089386	190.0	190.0	78.0	
39305.0	-4.392166	225.0	225.0	78.0	
39299.0	-3.2482605	345.0	350.0	78.0	
39293.0	-6.902527	175.0	170.0	78.0	
39278.0	-7.5857544	210.0	205.0	78.0	
39261.0	-6.804924	170.0	165.0	78.0	
39251.0	-4.587372	235.0	235.0	78.0	
39247.0	-2.440094	125.0	125.0	78.0	
39221.0	-9.830643	325.0	320.0	78.0	
39220.0	-7.6833496	215.0	210.0	78.0	
39216.0	-9.733032	320.0	315.0	78.0	
